"district","type","name","address","tel","website","twd97E","twd97N","update_date"
"新莊區","國民小學","市立丹鳳國小","新北市新莊區雙鳳里中山路三段625號","02-29035355","www.tfon.ntpc.edu.tw","291796.53003","2768583.85150999","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立民安國小","新北市新莊區民安里民安路261號","02-22056777","www.maes.ntpc.edu.tw","293153.52248","2768306.84324999","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立光華國小","新北市新莊區龍安路452號","02-22041493","www.ghes.ntpc.edu.tw","292959.48603","2767793.85141","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立昌平國小","新北市新莊區昌平街200號","02-29905492","www.cpps.ntpc.edu.tw","295962.63793","2772069.9545","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立昌隆國小","新北市新莊區昌隆街63號","02-29962351","www.clps.ntpc.edu.tw","295997.61378","2771568.94285","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立思賢國小","新北市新莊區自立街229號","02-29916991","www.sies.ntpc.edu.tw","296094.64009","2770972.91667999","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立國泰國小","新北市新莊區中正路386號","02-29021287","www.gtps.ntpc.edu.tw","294563.55225","2769679.85492999","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立新泰國小","新北市新莊區公園一路91號","02-29971005","www.stps.ntpc.edu.tw","294731.57629","2770131.86885999","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立新莊國小","新北市新莊區立人里中正路86號","02-29980959","www.scps.ntpc.edu.tw","296011.58937","2770013.89815999","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立裕民國小","新北市新莊區裕民街123號","02-29062407","www.ymes.ntpc.edu.tw","292247.52676","2768273.84072","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立榮富國小","新北市新莊區中和街193號","02-22769020","www.lfes.ntpc.edu.tw","295156.6032","2771613.92547","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立興化國小","新北市新莊區福興里五工二路50巷2號","02-22991001","www.tshes.ntpc.edu.tw","296617.67642","2773155.98578999","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立頭前國小","新北市新莊區頭前里化成路231號","02-29920238","www.tcps.ntpc.edu.tw","296956.62749","2771734.97190999","2017-07-17 06:00:00.627"
"新莊區","國民小學","市立豐年國小","新北市新莊區瓊泰路116號","02-22013560","www.fnes.ntpc.edu.tw","294820.55345","2769282.85231","2017-07-17 06:00:00.627"
"新莊區","國民中學","市立中平國中","新北市新莊區中平路385號","02-29908092","www.cpjh.ntpc.edu.tw","294797.03593","2771793.41658","2017-07-17 06:00:00.627"
"新莊區","國民中學","市立新泰國中","新北市新莊區新泰路359號","02-29962375","www.htjh.ntpc.edu.tw","294746.57638","2770527.87995","2017-07-17 06:00:00.627"
"新莊區","國民中學","市立新莊國中","新北市新莊區中正路211號","02-22766326","www.hcjh.ntpc.edu.tw","295593.82899","2769749.51005","2017-07-17 06:00:00.627"
"新莊區","國民中學","市立福營國中","新北市新莊區富國路105號","02-22045556","www.fyjh.ntpc.edu.tw","292657.52324","2768711.84015","2017-07-17 06:00:00.627"
"新莊區","國民中學","市立頭前國中","新北市新莊區思源路485號","02-85222862","www.tcjhs.ntpc.edu.tw","296301.66976","2771978.94508","2017-07-17 06:00:00.627"
"新莊區","完全中學","市立丹鳳高中","新北市新莊區龍安路72號","02-29089627","www.dfjh.ntpc.edu.tw","291970.52901","2768115.83731999","2017-07-17 06:00:00.627"
"新莊區","高中職","市立新莊高中","新北市新莊區立基里中平路135號","02-29912391","www.hcsh.ntpc.edu.tw","294764.5983","2771166.90652999","2017-07-17 06:00:00.627"
"新莊區","高中職","私立恆毅中學","新北市新莊區中正路108號","02-29923619","www.hchs.ntpc.edu.tw","295775.61066","2769960.87691","2017-07-17 06:00:00.627"
"新莊區","大專院校","私立天主教輔仁大學","新北市新莊區中正路510號","02-29052000","www.fju.edu.tw","293838.04023","2769480.862","2017-07-17 06:00:00.627"
"新莊區","捷運站","捷運丹鳳站","新北市新莊區","02-21812345","www.trtc.com.tw","292655.66945","2769047.49226999","2017-07-17 06:00:00.627"
"新莊區","捷運站","捷運幸福站(施工中)","新北市新莊區","02-21812345","www.trtc.com.tw","296403.85808","2771335.27493999","2017-07-17 06:00:00.627"
"新莊區","捷運站","捷運迴龍站","新北市新莊區","02-21812345","www.trtc.com.tw","291535.68454","2768270.22721","2017-07-17 06:00:00.627"
"新莊區","捷運站","捷運新莊站","新北市新莊區","02-21812345","www.trtc.com.tw","295627.57893","2769848.30103999","2017-07-17 06:00:00.627"
"新莊區","捷運站","捷運輔大站","新北市新莊區","02-21812345","www.trtc.com.tw","293972.14558","2769478.48075","2017-07-17 06:00:00.627"
"新莊區","捷運站","捷運頭前庄站","新北市新莊區","02-21812345","www.trtc.com.tw","296602.08621","2770266.10364999","2017-07-17 06:00:00.627"
"新莊區","捷運站","機場捷運泰山站","新北市新莊區","","","294350.7152","2771743.31352999","2017-07-17 06:00:00.627"
"新莊區","捷運站","機場捷運新北產業園區站","新北市新莊區","","","296302.20183","2772688.56314999","2017-07-17 06:00:00.627"
"新莊區","捷運站","機場捷運新莊副都心站","新北市新莊區","","","294987.81476","2772414.59555","2017-07-17 06:00:00.627"
"石碇區","公所","石碇區公所","新北市石碇區潭邊里碇坪路一段37號","02-26631080","www.shiding.ntpc.gov.tw","316416.850621","2764997.61387","2017-07-17 06:00:00.627"
"石碇區","戶政事務所","新北市新店戶政事務所石碇區所","新北市石碇區湳窟20號2樓","02-26631337","www.shihding.ris.ntpc.gov.tw","316694.383","2764955.244","2017-07-17 06:00:00.627"
"石碇區","衛生所","新北市石碇區衛生所","新北市石碇區潭邊里石崁22號之1","02-26631190","shiding.health.ntpc.gov.tw","316389.0","2764977.0","2017-07-17 06:00:00.627"
"石碇區","警察機關","中民派出所","新北市石碇區中民里靜安路一段236號","02-26631254","www.xindian.police.ntpc.gov.tw","317922.0","2766867.0","2017-07-17 06:00:00.627"
"石碇區","警察機關","石碇分駐所","新北市石碇區楓子林32號","02-26631240","www.xindian.police.ntpc.gov.tw","314848.0","2767018.0","2017-07-17 06:00:00.627"
"石碇區","警察機關","石碇派出所","新北市石碇區潭邊里湳窟20號","02-26631240","www.xindian.police.ntpc.gov.tw","316982.0","2765058.0","2017-07-17 06:00:00.627"
"石碇區","警察機關","國道公路第九警察隊石碇分隊","新北市石碇區楓子林61號","02-26633335","www.hpb.gov.tw","314818.359","2767090.776","2017-07-17 06:00:00.627"
"石碇區","警察機關","楓子林派出所","新北市石碇區豐林里楓子林32號","02-26631285","www.xindian.police.ntpc.gov.tw","314842.0","2767020.0","2017-07-17 06:00:00.627"
"石碇區","警察機關","碧山派出所","新北市石碇區格頭里北宜路五段42號","02-26651835","www.xindian.police.ntpc.gov.tw","313800.0","2760567.0","2017-07-17 06:00:00.627"
"石碇區","警察機關","豐田派出所","新北市石碇區碇坪路二段22號","02-26631975","www.xindian.police.ntpc.gov.tw","319392.0","2763094.0","2017-07-17 06:00:00.627"
"石碇區","消防機關","新北市第四救災救護大隊石碇分隊","新北市石碇區烏塗里摸乳巷6之4號2樓","02-26632234","www.fire.ntpc.gov.tw","316701.21142","2764124.60959","2017-07-17 06:00:00.627"
"石碇區","其他機關","石碇區農會","新北市石碇區潭邊里湳窟路6號","02-26631214","","316792.00012207","2764981.00012207","2017-07-17 06:00:00.627"
"石碇區","其他機關","新北市石碇區調解委員會","新北市石碇區石崁路25號","02-26631080轉217","","316000.17950439","2765585.5112915","2017-07-17 06:00:00.627"
"石碇區","國民小學","市立永定國小","新北市石碇區永定里靜安路一段245號","02-26631288","www.tydes.ntpc.edu.tw","319464.71538","2766834.52779","2017-07-17 06:00:00.627"
"石碇區","國民小學","市立石碇國小","新北市石碇區石碇里石碇西街15號","02-26631244","www.stes.ntpc.edu.tw","316522.49882","2764911.79313","2017-07-17 06:00:00.627"
"石碇區","國民小學","市立和平國小","新北市石碇區隆盛里八分寮5號","02-26631405","www.hpps.ntpc.edu.tw","314753.57487","2767213.76965","2017-07-17 06:00:00.627"
"石碇區","國民小學","市立雲海國小","新北市石碇區格頭里北宜路五段坑內巷1號","02-26651715","www.whies.ntpc.edu.tw","314310.53959","2760747.97011","2017-07-17 06:00:00.627"
"石碇區","高中職","市立石碇高中","新北市石碇區隆盛里八分寮45號","02-26631224","www.sdhs.ntpc.edu.tw","314890.09601","2767403.63793999","2017-07-17 06:00:00.627"
"石碇區","大專院校","私立華梵大學","新北市石碇區豐田里華梵路1號","02-26632102","www.hfu.edu.tw","319877.41276","2763705.36035","2017-07-17 06:00:00.627"
"板橋區","縣市政府","新北市政府","新北市板橋區中山路一段161號","02-29603456","www.ntpc.gov.tw","296969.0","2767263.0","2017-07-17 06:00:00.627"
"板橋區","公所","板橋區公所","新北市板橋區府中路30號","02-29686911","www.banqiao.ntpc.gov.tw","296334.824","2766920.825","2017-07-17 06:00:00.627"
"板橋區","稅捐機關","財政部北區國稅局板橋分局第一辦公室","新北市板橋區文化路一段48號","02-29553569","www.ntbna.gov.tw","296416.147","2767201.487","2017-07-17 06:00:00.627"
"板橋區","稅捐機關","財政部北區國稅局板橋分局第二辦公室","新北市板橋區中山路一段143號","02-29683569","www.ntbna.gov.tw","296841.66648","2767127.89464","2017-07-17 06:00:00.627"
"板橋區","稅捐機關","新北市政府稅捐稽徵處板橋分處","新北市板橋區中山路一段143號4樓","02-89528200","www.tax.ntpc.gov.tw/core/main/inpage.php?pageId=158","296855.337582","2767133.7809","2017-07-17 06:00:00.627"
"板橋區","稅捐機關","新北市政府稅捐稽徵處總處","新北市板橋區中山路一段143號","02-89528200","www.tax.ntpc.gov.tw","296855.337582","2767133.7809","2017-07-17 06:00:00.627"
"板橋區","戶政事務所","新北市板橋戶政事務所","新北市板橋區中正路6號","02-29655656","www.banqiao.ris.ntpc.gov.tw","296080.857","2767295.76","2017-07-17 06:00:00.627"
"板橋區","戶政事務所","新北市板橋戶政事務所海山辦事處","新北市板橋區漢生東路195之1號","02-29580977","www.banqiao.ris.ntpc.gov.tw","297447.927","2767142.734","2017-07-17 06:00:00.627"
"板橋區","戶政事務所","新北市政府民政局","新北市板橋區中山路一段161號14樓","02-29603456#8000-819","www.ris.ntpc.gov.tw","296994.576","2767241.234","2017-07-17 06:00:00.627"
"板橋區","戶政事務所","新北市溪崑聯合服務中心戶政工作站","新北市板橋區溪北路111號4樓","02-26841935","www.banqiao.ris.ntpc.gov.tw","293477.714","2764554.615","2017-07-17 06:00:00.627"
"板橋區","地政事務所","新北市板橋地政事務所","新北市板橋區實踐路1號","02-29611126","www.banqiao.land.ntpc.gov.tw","296786.0","2766810.0","2017-07-17 06:00:00.627"
"板橋區","地政事務所","新北市政府地政局","新北市板橋區中山路一段161號23~24樓","02-29603456","www.land.ntpc.gov.tw","296949.713","2767180.57","2017-07-17 06:00:00.627"
"板橋區","監理機關","新北市交通事件裁決處服務中心","新北市板橋區中山路一段143號2樓","","www.tad.ntpc.gov.tw","296841.98582484","2767127.07748995","2017-07-17 06:00:00.627"
"板橋區","衛生所","新北市板橋區衛生所","新北市板橋區英士路192號","02-22586606","banqiao.health.ntpc.gov.tw","296257.0","2768441.0","2017-07-17 06:00:00.627"
"板橋區","衛生所","新北市政府衛生局","新北市板橋區英士路192之1號","02-22577155","www.health.ntpc.gov.tw","296252.0","2768407.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","大觀派出所","新北市板橋區大觀路二段127號","02-22752477","www.banqiao.police.ntpc.gov.tw","295010.0","2765980.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","文聖派出所","新北市板橋區大同街14號","02-22583956、22583961","www.haishan.police.ntpc.gov.tw/","298178.0","2768814.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","江翠派出所","新北市板橋區吳鳳路50巷36號","02-22512588、22521225","www.haishan.police.ntpc.gov.tw/","297416.0","2769216.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","沙崙派出所","新北市板橋區溪北路111號","02-26812741","www.banqiao.police.ntpc.gov.tw","293453.0","2764565.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","板橋分局","新北市板橋區文化路1段52號","02-29699512","www.banqiao.police.ntpc.gov.tw","296438.0","2767225.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","板橋交通分隊","新北市板橋區區運路1號","02-29510499","www.police.ntpc.gov.tw","296923.0","2766862.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","板橋派出所","新北市板橋區挹秀里文化路一段52號","02-29699446","www.banqiao.police.ntpc.gov.tw","296442.0","2767221.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","信義派出所","新北市板橋區廣權路28號","02-29592317","www.banqiao.police.ntpc.gov.tw","296558.0","2764908.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","後埔派出所","新北市板橋區成都街22號","02-29615964","www.banqiao.police.ntpc.gov.tw","296529.0","2766381.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","埔墘派出所","新北市板橋區中山路二段286號","02-29558223","www.haishan.police.ntpc.gov.tw/","298402.0","2767933.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","海山分局","新北市板橋區漢生東路195號","02-29640322","www.haishan.police.ntpc.gov.tw/","297449.0","2767137.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","海山交通分隊","新北市板橋區民族路57號後棟1-3樓","02-29574112","www.haishan.police.ntpc.gov.tw/","296910.0","2766862.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","海山派出所","新北市板橋區漢生東路195號1樓","02-29574370","www.haishan.police.ntpc.gov.tw/","297456.0","2767140.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","新北市政府警察局總局","新北市板橋區府中路32號","02-80725454","www.police.ntpc.gov.tw","296272.0","2766950.0","2017-07-17 06:00:00.627"
"板橋區","警察機關","新海派出所","新北市板橋區英士路151號","02-22586867","www.haishan.police.ntpc.gov.tw/","296432.0","2768521.0","2017-07-17 06:00:00.627"
"板橋區","消防機關","新北市政府消防局","新北市板橋區南雅南路二段15號","02-89519119","www.fire.ntpc.gov.tw","295819.994467","2765996.0687833","2017-07-17 06:00:00.627"
"板橋區","消防機關","新北市特搜大隊","新北市板橋區南雅南路二段15號","02-89513513","www.fire.ntpc.gov.tw","295819.994467","2765996.0687833","2017-07-17 06:00:00.627"
"板橋區","消防機關","新北市特搜大隊南雅分隊","新北市板橋區南雅南路二段15號","02-89513518","www.fire.ntpc.gov.tw","295819.994467","2765996.0687833","2017-07-17 06:00:00.627"
"板橋區","消防機關","新北市第一救災救護大隊","新北市板橋區莒光路161號3樓","02-22528119","www.fire.ntpc.gov.tw","297829.087","2768553.0154","2017-07-17 06:00:00.627"
"板橋區","消防機關","新北市第一救災救護大隊大觀分隊","新北市板橋區大觀路一段38巷臨1-3號","02-29666144","www.fire.ntpc.gov.tw","294763.12","2766328.64","2017-07-17 06:00:00.627"
"板橋區","消防機關","新北市第一救災救護大隊民生分隊","新北市板橋區民生路二段臨56-2號","02-29563260","www.fire.ntpc.gov.tw","297659.1157","2767840.6923","2017-07-17 06:00:00.627"
"板橋區","消防機關","新北市第一救災救護大隊板橋分隊","新北市板橋區重慶路293號","02-29554614","www.fire.ntpc.gov.tw","296773.989833","2765759.5960833","2017-07-17 06:00:00.627"
"板橋區","消防機關","新北市第一救災救護大隊海山分隊","新北市板橋區英士路151號","02-22596285","www.fire.ntpc.gov.tw","296419.0052","2768519.5511","2017-07-17 06:00:00.627"
"板橋區","消防機關","新北市第一救災救護大隊莒光分隊","新北市板橋區莒光路161號1樓","02-22515614","www.fire.ntpc.gov.tw","297829.087","2768553.0154","2017-07-17 06:00:00.627"
"板橋區","消防機關","新北市第一救災救護大隊新板分隊","新北市板橋區民族路57號","02-29557119","www.fire.ntpc.gov.tw","296875.0","2766870.0","2017-07-17 06:00:00.627"
"板橋區","消防機關","新北市第一救災救護大隊溪崑分隊","新北市板橋區篤行路二段135號","02-26878815","www.fire.ntpc.gov.tw","293452.195","2764586.797","2017-07-17 06:00:00.627"
"板橋區","其他機關","板橋區農會","新北市板橋區府中路29號","02-89656868","www.pcfarm.org.tw","296276.00012207","2766779.00012207","2017-07-17 06:00:00.627"
"板橋區","其他機關","板橋簡易庭","新北市板橋區民生路一段30巷1號","02-29617322","","298073.625","2767460.461","2017-07-17 06:00:00.627"
"板橋區","其他機關","新北市板橋區調解委員會","新北市板橋區府後街11號2樓","02-29689901","","296316.15008544","2767004.14007568","2017-07-17 06:00:00.627"
"板橋區","其他機關","新北市農會","新北市板橋區縣民大道一段291號","02-29675191","","296486.00012207","2766994.00012207","2017-07-17 06:00:00.627"
"板橋區","其他機關","新北市環境保護局","新北市板橋區民族路57號","02-29532111","www.epd.ntpc.gov.tw","296923.00012207","2766871.00012207","2017-07-17 06:00:00.627"
"板橋區","其他機關","新北地方法院板橋第二院區","新北市板橋區民生路一段30巷1號","02-29617322","pcd.judicial.gov.tw","298063.82910156","2767451.48309326","2017-07-17 06:00:00.627"
"板橋區","其他機關","調查局新北市調查處","新北市板橋區漢生東路193巷2號","02-29628888","","297558.00012207","2767196.00012207","2017-07-17 06:00:00.627"
"板橋區","其他機關","調查局新北市調查處","新北市板橋區漢生東路193巷2號","02-29642121","","297565.465","2767199.619","2017-07-17 06:00:00.627"
"板橋區","地區醫院","中英醫院","新北市板橋區文化路一段196號","02-22563584","www.choninn.com.tw","297062.37931","2768066.86364","2017-07-17 06:00:00.627"
"板橋區","地區醫院","板英醫院","新北市板橋區文化路一段267號","02-82513923","www.panying.com.tw","296881.23398","2767892.57237","2017-07-17 06:00:00.627"
"板橋區","地區醫院","板新醫院","新北市板橋區中正路189號","02-29609955","www.doh.gov.tw/CHT2006/DM/DM2.aspx?now_fod_list_no=9206&class_no=1&level_no=3","296065.65466","2767723.0602","2017-07-17 06:00:00.627"
"板橋區","地區醫院","板橋中興醫院","新北市板橋區忠孝路15號","02-29590707","www.pcchh.com.tw","296458.82346","2766084.46863","2017-07-17 06:00:00.627"
"板橋區","地區醫院","板橋國泰醫院","新北市板橋區忠孝路5號","02-29583333","www.cgh.org.tw","296431.65363","2766080.09884","2017-07-17 06:00:00.627"
"板橋區","地區醫院","德全醫院","新北市板橋區民權路5號","02-29613730","www.doh.gov.tw/CHT2006/DM/DM2.aspx?now_fod_list_no=9206&class_no=1&level_no=3","296707.84067","2766968.75882","2017-07-17 06:00:00.627"
"板橋區","地區醫院","蕭中正醫院","新北市板橋區南雅南路一段15之1號","02-29685661","www.hsiaohospital.org","296077.42383","2766599.29238","2017-07-17 06:00:00.627"
"板橋區","區域醫院","新北市立聯合醫院板橋院區","新北市板橋區英士路198號","02-22575151","www.ntch.ntpc.gov.tw","296185.35074","2768466.30390999","2017-07-17 06:00:00.627"
"板橋區","醫學中心","亞東醫院","新北市板橋區南雅南路二段21號","02-89667000","www.doh.gov.tw/CHT2006/DM/DM2.aspx?now_fod_list_no=9206&class_no=1&level_no=3","295691.97485","2765540.85338","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立大觀國小","新北市板橋區大觀路一段30號","02-29603373","www.tgps.ntpc.edu.tw","295278.53111","2766821.90494999","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立中山國小","新北市板橋區大觀路二段59巷31號","02-22755313","www.jshps.ntpc.edu.tw","295244.48604","2766064.93845999","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立文聖國小","新北市板橋區文聖街86號","02-22530782","www.wses.ntpc.edu.tw","298153.5922","2769128.94943","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立文德國小","新北市板橋區新翠里英士路179號","02-22577193","www.wdps.ntpc.edu.tw","296339.54447","2768314.89729","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立江翠國小","新北市板橋區松翠里文化路二段413號","02-22526880","www.ctes.ntpc.edu.tw","297776.58496","2769450.92233","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立沙崙國小","新北市板橋區篤行路二段132號","02-26812764","www.sles.ntpc.edu.tw","293408.33963","2764718.98503","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立板橋國小","新北市板橋區黃石里文化路一段23號","02-29686834","www.pcps.ntpc.edu.tw","296191.52303","2767137.92439999","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立信義國小","新北市板橋區四川路二段245巷60號","02-89667817","www.thyes.ntpc.edu.tw","295664.49698","2764941.99343999","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立後埔國小","新北市板橋區重慶路157號","02-29614142","www.hpes.ntpc.edu.tw","296772.52822","2766256.95665","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立重慶國小","新北市板橋區廣和街31號","02-29565592","www.cges.ntpc.edu.tw","296707.01465","2765282.5698","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立埔墘國小","新北市板橋區成功路54號","02-29616690","www.pces.ntpc.edu.tw","297882.58058","2767931.98485","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立海山國小","新北市板橋區漢生東路280號","02-29551650","www.hsps.ntpc.edu.tw","297476.5481","2766886.96242","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立國光國小","新北市板橋區中正路325巷30號","02-29680611","www.kkes.ntpc.edu.tw","295680.56004","2767969.87637999","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立莒光國小","新北市板橋區華翠里莒光路163號","02-22517272","www.jges.ntpc.edu.tw","297802.56186","2768686.92242","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立新埔國小","新北市板橋區新翠里陽明街206號","02-22571830","www.spes.ntpc.edu.tw","296697.5725","2768795.88888","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立溪洲國小","新北市板橋區金門街289號","02-26834686","www.sips.ntpc.edu.tw","293553.34791","2764383.00828999","2017-07-17 06:00:00.627"
"板橋區","國民小學","市立實踐國小","新北市板橋區實踐路93巷51號","02-29531233","www.sjps.ntpc.edu.tw","297096.536","2766471.97929","2017-07-17 06:00:00.627"
"板橋區","國民中學","市立大觀國中","新北市板橋區僑中一街1號","02-22725015","www.tkjhs.ntpc.edu.tw","295278.04907","2767058.70887999","2017-07-17 06:00:00.627"
"板橋區","國民中學","市立中山國中","新北市板橋區文化路一段188巷56號","02-22508250","www.csjh.ntpc.edu.tw","297182.57296","2767861.93460999","2017-07-17 06:00:00.627"
"板橋區","國民中學","市立光復國中","新北市板橋區光環路一段7號","02-29582324","www.gfhs.ntpc.edu.tw","298739.61593","2767666.41965","2017-07-17 06:00:00.627"
"板橋區","國民中學","市立江翠國中","新北市板橋區松江街63號","02-22518007","www.ctjh.ntpc.edu.tw","297256.51212","2769047.97464","2017-07-17 06:00:00.627"
"板橋區","國民中學","市立忠孝國中","新北市板橋區成都街30號","02-29631350","www.chjs.ntpc.edu.tw","296633.52431","2766293.955","2017-07-17 06:00:00.627"
"板橋區","國民中學","市立板橋國中","新北市板橋區中正路437號","02-29666498","www.pcjh.ntpc.edu.tw","295713.53727","2768603.86672999","2017-07-17 06:00:00.627"
"板橋區","國民中學","市立重慶國中","新北市板橋區國慶路221號","02-29543001","www.ccjh.ntpc.edu.tw","296686.53672","2765641.98315","2017-07-17 06:00:00.627"
"板橋區","國民中學","市立新埔國中","新北市板橋區新海路181號","02-22593912","www.hpjh.ntpc.edu.tw","296305.54408","2768608.89215","2017-07-17 06:00:00.627"
"板橋區","國民中學","市立溪崑國中","新北市板橋區大觀路三段50巷30號","02-26869727","www.ckjhs.ntpc.edu.tw","293594.39916","2765595.93074999","2017-07-17 06:00:00.627"
"板橋區","高中職","市立板橋高中","新北市板橋區黃石里文化路一段25號","02-29602500","www.pcsh.ntpc.edu.tw","296289.52464","2767217.92182999","2017-07-17 06:00:00.627"
"板橋區","高中職","市立海山高中","新北市板橋區漢生東路215號","02-29517475","www.hshs.ntpc.edu.tw","297572.54469","2767051.95886","2017-07-17 06:00:00.627"
"板橋區","高中職","私立光仁高中","新北市板橋區中山路二段255巷18號","02-29615161","www.kjsh.ntpc.edu.tw","298023.58382","2767880.96099","2017-07-17 06:00:00.627"
"板橋區","高中職","私立光華商職","新北市板橋區南雅南路二段40號","02-89522255","www.khvs.ntpc.edu.tw","295788.50056","2766141.93497999","2017-07-17 06:00:00.627"
"板橋區","高中職","私立豫章工商","新北市板橋區四川路一段391號","02-29519810","www.ycvs.ntpc.edu.tw","296323.79625","2765535.30598999","2017-07-17 06:00:00.627"
"板橋區","高中職","國立華僑實驗高中","新北市板橋區大觀路一段32號","02-29684131","www.nocsh.ntpc.edu.tw","295105.48232","2766677.91074999","2017-07-17 06:00:00.627"
"板橋區","大專院校","私立亞東技術學院","新北市板橋區四川路二段58號","02-77380145","w3.oit.edu.tw","295692.48842","2765379.97048","2017-07-17 06:00:00.627"
"板橋區","大專院校","私立致理科技大學","新北市板橋區文化路一段313號","02-22576167","www.chihlee.edu.tw","296865.55056","2768161.96117","2017-07-17 06:00:00.627"
"板橋區","大專院校","國立臺灣藝術大學","新北市板橋區大觀路一段59號","02-22722181","www.ntua.edu.tw","295186.95303","2766504.54332","2017-07-17 06:00:00.627"
"板橋區","教育研究機構","財團法人資訊工業策進會資訊工程研究所","新北市板橋區縣民大道二段7號6樓","02-89691969","www.iei.iii.org.tw","296852.28926","2767429.42161","2017-07-17 06:00:00.627"
"板橋區","教育研究機構","醫院評鑑暨醫療品質策進會","新北市板橋區三民路二段31號5樓","02-29634055","www.tjcha.org.tw","298389.00248","2767859.20597","2017-07-17 06:00:00.627"
"板橋區","火車站","板橋火車站","新北市板橋區文化路一段54號(縣民大道二段7號)","02-89691036","www.railway.gov.tw","296818.76526","2767394.88097999","2017-07-17 06:00:00.627"
"板橋區","火車站","浮洲火車站","新北市板橋區","","www.railway.gov.tw","294840.47364","2766320.32989999","2017-07-17 06:00:00.627"
"板橋區","捷運站","捷運江子翠站","新北市板橋區文化路二段296號B1","02-21812345","www.trtc.com.tw","297694.06443","2769210.35685","2017-07-17 06:00:00.627"
"板橋區","捷運站","捷運亞東醫院站","新北市板橋區南雅南路二段17號B1","02-21812345","www.trtc.com.tw","295660.72389","2765598.92279","2017-07-17 06:00:00.627"
"板橋區","捷運站","捷運府中站","新北市板橋區","02-21812345","www.trtc.com.tw","296378.3156","2766822.26443","2017-07-17 06:00:00.627"
"板橋區","捷運站","捷運板新站(施工中)","新北市板橋區","","www.trtc.com.tw","297630.03728","2767509.61363","2017-07-17 06:00:00.627"
"板橋區","捷運站","捷運板橋站","新北市板橋區站前路5號B1","02-21812345","www.trtc.com.tw","296685.63677","2767391.46209","2017-07-17 06:00:00.627"
"板橋區","捷運站","捷運新埔民生站(施工中)","新北市板橋區","","www.trtc.com.tw","297131.02518","2768689.34142","2017-07-17 06:00:00.627"
"板橋區","捷運站","捷運新埔站","新北市板橋區民生路三段2號B1","02-21812345","www.trtc.com.tw","297256.31452","2768456.50025","2017-07-17 06:00:00.627"
"深坑區","公所","深坑區公所","新北市深坑區深坑街10號","02-26623116","www.shenkeng.ntpc.gov.tw","312166.317","2766190.693","2017-07-17 06:00:00.627"
"深坑區","戶政事務所","新北市新店戶政事務所深坑區所","新北市深坑區深坑街55號2樓","02-26620383","www.shenkeng.ris.ntpc.gov.tw","312126.329","2766119.518","2017-07-17 06:00:00.627"
"深坑區","衛生所","新北市深坑區衛生所","新北市深坑區深坑街165號","02-26621567","shenkeng.health.ntpc.gov.tw","311841.0","2766023.0","2017-07-17 06:00:00.627"
"深坑區","警察機關","深坑分駐所","新北市深坑區深坑街55號","02-26621658","www.xindian.police.ntpc.gov.tw","312119.0","2766111.0","2017-07-17 06:00:00.627"
"深坑區","消防機關","新北市第四救災救護大隊","新北市深坑區文山路1段35號4樓","02-26646936","www.fire.ntpc.gov.tw","313401.21569","2766217.73166","2017-07-17 06:00:00.627"
